as	O
of	O
January	O
17	O
,	O
36-year-old	O
male	O
duck	O
trader	O
from	O
Zhejiang	O
province	O
:	O
became	O
sick	O
December	O
25	O
and	O
died	O
January	O
11	O
,	O
35-year-old	O
male	O
from	O
Wuhan	O
City	O
,	O
hospitalized	O
in	O
critical	O
condition	O
,	O
79-year-old	O
patient	O
from	O
Kaili	O
City	O
,	O
and	O
4	O
new	O
cases	O
from	O
Anhui	O
Province	O
-LRB-	O
no	O
more	O
details	O
were	O
provided	O
-RRB-	O
.	O

Taiwan	O
-LRB-	O
HPAI	O
H5N2	O
-RRB-	O
The	O
World	O
Organisation	O
for	O
Animal	O
Health	O
-LRB-	O
OIE	O
-RRB-	O
reports	O
4	O
new	O
cases	O
of	O
highly	O
pathogenic	O
H5N2	O
avian	O
influenza	O
virus	O
in	O
the	O
counties	O
of	O
Changhua	O
,	O
Pingtung	O
and	O
Yunlin	O
and	O
in	O
the	O
municipality	O
of	O
Tainan	O
city	O
.	O
A	O
total	O
of	O
18,259	O
birds	O
died	O
from	O
the	O
disease	O
,	O
confirmed	O
by	O
the	O
Animal	O
Health	O
Research	O
Institute	O
,	O
and	O
the	O
remaining	O
22,866	O
were	O
culled	O
to	O
prevent	O
it	O
spreading	O
further	O
.	O
In	O
addition	O
to	O
culling	O
,	O
the	O
following	O
control	O
measures	O
were	O
implemented	O
:	O
movement	O
control	O
;	O
screening	O
;	O
disinfection	O
;	O
quarantine	O
;	O
stamping	O
out	O
;	O
and	O
zoning	O
.	O
The	O
source	O
of	O
these	O
outbreaks	O
is	O
unknown	O
.	O

Kazakstan	O
-LRB-	O
HPAI	O
H5	O
-RRB-	O
According	O
to	O
a	O
World	O
Organisation	O
for	O
Animal	O
Health	O
-LRB-	O
OIE	O
-RRB-	O
report	O
,	O
two	O
Dalmation	O
pelicans	O
found	O
dead	O
in	O
the	O
Alzhayik	O
State	O
Nature	O
Reserve	O
in	O
the	O
Gur	O
`	O
yev	O
Province	O
have	O
tested	O
positive	O
for	O
highly	O
pathogenic	O
H5	O
avian	O
influenza	O
virus	O
.	O
To	O
prevent	O
further	O
spread	O
of	O
the	O
disease	O
,	O
wildlife	O
reservoirs	O
are	O
being	O
controlled	O
and	O
screening	O
is	O
underway	O
.	O

Avian	O
Influenza	O
in	O
Wild	O
birds	O
in	O
India	O
In	O
Cubbon	O
Park	O
,	O
in	O
the	O
Indian	O
state	O
of	O
Karnataka	O
,	O
officials	O
recently	O
placed	O
a	O
sign	O
reading	O
`	O
Feeding	O
pigeon	O
leads	O
to	O
bird	O
flu	O
disease	O
;	O
please	O
avoid	O
feeding	O
pigeons	O
.	O
Warning	O
:	O
fine	O
Rs	O
100	O
.	O
'	O
While	O
there	O
is	O
currently	O
no	O
scientific	O
evidence	O
that	O
links	O
feeding	O
pigeons	O
to	O
the	O
contraction	O
of	O
H5N1	O
,	O
officials	O
hoped	O
the	O
sign	O
would	O
prevent	O
people	O
from	O
standing	O
on	O
the	O
side	O
of	O
the	O
road	O
to	O
feed	O
the	O
birds	O
.	O
According	O
to	O
Dr.	O
Sudharshan	O
Ballal	O
,	O
medical	O
director	O
at	O
the	O
Manipal	O
Hospital	O
and	O
a	O
specialist	O
in	O
H1N1	O
,	O
by	O
and	O
large	O
feeding	O
pigeons	O
does	O
not	O
lead	O
to	O
bird	O
flu	O
.	O
``	O
Some	O
of	O
the	O
birds	O
'	O
excreta	O
may	O
contain	O
the	O
virus	O
and	O
,	O
in	O
a	O
crowd	O
,	O
the	O
infection	O
could	O
spread	O
.	O
But	O
people	O
do	O
n't	O
catch	O
bird	O
flu	O
just	O
by	O
feeding	O
pigeons	O
.	O
There	O
is	O
no	O
need	O
to	O
get	O
alarmed	O
.	O
''	O

H5N1	O
in	O
Poultry	O
in	O
Vietnam	O
An	O
outbreak	O
of	O
H5N1	O
in	O
poultry	O
at	O
a	O
village	O
in	O
Lang	O
Son	O
province	O
was	O
reported	O
on	O
June	O
6	O
.	O
The	O
source	O
of	O
the	O
outbreak	O
is	O
unknown	O
,	O
but	O
1,008	O
birds	O
from	O
the	O
village	O
were	O
culled	O
to	O
prevent	O
the	O
spread	O
of	O
the	O
disease	O
.	O
Other	O
preventive	O
measures	O
were	O
set	O
in	O
place	O
,	O
such	O
as	O
quarantine	O
,	O
movement	O
control	O
,	O
and	O
disinfection	O
of	O
the	O
area	O
.	O

H5N1	O
in	O
Wild	O
birds	O
in	O
Hong	O
Kong	O
An	O
Oriental	O
magpie	O
robin	O
,	O
found	O
dead	O
on	O
Feb.	O
29	O
in	O
the	O
Tai	O
Po	O
Kau	O
Nature	O
Reserve	O
,	O
has	O
tested	O
positive	O
for	O
H5N1	O
avian	O
influenza	O
.	O
Tai	O
Po	O
Kau	O
,	O
the	O
largest	O
nature	O
reserve	O
in	O
Hong	O
Kong	O
,	O
is	O
the	O
home	O
to	O
the	O
largest	O
secondary	O
forest	O
in	O
Hong	O
Kong	O
,	O
and	O
is	O
considered	O
the	O
best	O
site	O
in	O
the	O
territories	O
to	O
observe	O
forest	O
birds	O
,	O
according	O
to	O
the	O
Hong	O
Kong	O
Bird	O
Watchers	O
Society	O
.	O
A	O
chicken	O
farm	O
located	O
within	O
3	O
km	O
of	O
the	O
index	O
location	O
has	O
not	O
reported	O
any	O
unusual	O
deaths	O
.	O
The	O
area	O
near	O
the	O
management	O
center	O
where	O
the	O
bird	O
was	O
found	O
will	O
be	O
thoroughly	O
cleaned	O
,	O
the	O
Agriculture	O
,	O
Fisheries	O
and	O
Conservation	O
Department	O
said	O
.	O

H5N1	O
in	O
Wild	O
Birds	O
in	O
Brazil	O
.	O
Regional	O
media	O
in	O
Brazil	O
reported	O
that	O
the	O
country	O
has	O
begun	O
an	O
epidemiological	O
survey	O
of	O
migratory	O
birds	O
for	O
avian	O
influenza	O
and	O
West	O
Nile	O
Virus	O
in	O
Salinopolis	O
.	O
The	O
surveillance	O
will	O
involve	O
participation	O
from	O
the	O
State	O
Secretary	O
of	O
Public	O
Health	O
,	O
the	O
Para	O
Agricultural	O
Defense	O
Agency	O
,	O
the	O
federal	O
Ministry	O
of	O
Health	O
,	O
and	O
the	O
Evandro	O
Chagas	O
Institute	O
.	O
The	O
number	O
of	O
birds	O
to	O
be	O
tested	O
was	O
not	O
specified	O
.	O

H5N1	O
in	O
Poultry	O
in	O
UK	O
Restrictions	O
were	O
lifted	O
from	O
the	O
two	O
Bernards	O
Matthews	O
plants	O
when	O
the	O
avian	O
influenza	O
strain	O
was	O
found	O
to	O
be	O
H6N1	O
,	O
a	O
low	O
pathogenic	O
strain	O
.	O

Germany	O
-LRB-	O
HPAI	O
H5N8	O
-RRB-	O
The	O
Ministry	O
of	O
the	O
Environment	O
reports	O
the	O
first	O
case	O
of	O
bird	O
flu	O
in	O
the	O
state	O
of	O
Hesse	O
in	O
a	O
duck	O
found	O
dead	O
at	O
the	O
Twistestausee	O
.	O
The	O
Ministry	O
of	O
Environment	O
is	O
establishing	O
a	O
restricted	O
area	O
;	O
within	O
3	O
kilometers	O
of	O
the	O
site	O
,	O
poultry	O
animals	O
must	O
be	O
stabled	O
,	O
and	O
all	O
birds	O
will	O
be	O
examined	O
by	O
veterinarians	O
for	O
signs	O
of	O
disease	O
.	O

Nepal	O
-LRB-	O
H5N1	O
-RRB-	O
Nepalese	O
health	O
officials	O
confirmed	O
six	O
new	O
outbreaks	O
of	O
H5N1	O
earlier	O
this	O
week	O
,	O
raising	O
the	O
total	O
number	O
of	O
outbreaks	O
to	O
32	O
in	O
the	O
past	O
21	O
days	O
.	O
During	O
this	O
three	O
week	O
stretch	O
,	O
health	O
officials	O
have	O
culled	O
over	O
220,000	O
chickens	O
and	O
destroyed	O
more	O
than	O
400,000	O
eggs	O
at	O
the	O
30	O
affected	O
farms	O
in	O
the	O
Kathmandu	O
,	O
Bhaktapur	O
and	O
Lalitpur	O
districts	O
.	O
In	O
hopes	O
to	O
prevent	O
the	O
disease	O
from	O
spreading	O
to	O
both	O
humans	O
and	O
other	O
poultry	O
,	O
officials	O
have	O
imposed	O
a	O
week-long	O
ban	O
on	O
the	O
distribution	O
and	O
sale	O
of	O
chickens	O
throughout	O
Nepal	O
.	O
The	O
head	O
of	O
the	O
Kathmandu	O
District	O
Animal	O
Health	O
Office	O
hopes	O
that	O
this	O
measure	O
will	O
``	O
save	O
both	O
human	O
lives	O
as	O
well	O
as	O
the	O
industry	O
.	O
''	O

H5N1	O
in	O
Poultry	O
in	O
Bhutan	O
Last	O
week	O
in	O
Thimphu	O
,	O
Bhutan	O
,	O
49	O
chickens	O
from	O
5	O
households	O
were	O
culled	O
and	O
buried	O
after	O
the	O
National	O
Centre	O
for	O
Animal	O
Health	O
confirmed	O
they	O
were	O
infected	O
with	O
H5N1	O
bird	O
flu	O
.	O
The	O
birds	O
began	O
dying	O
January	O
8	O
and	O
officials	O
were	O
notified	O
by	O
residents	O
a	O
few	O
days	O
later	O
,	O
after	O
they	O
had	O
already	O
buried	O
9	O
dead	O
birds	O
.	O
The	O
source	O
of	O
the	O
outbreak	O
is	O
thought	O
to	O
be	O
wild	O
birds	O
or	O
the	O
spread	O
of	O
a	O
similar	O
outbreak	O
of	O
bird	O
flu	O
in	O
Tshimasham	O
.	O
Officials	O
sprayed	O
disinfectant	O
around	O
the	O
infected	O
areas	O
,	O
and	O
the	O
lifted	O
ban	O
of	O
imported	O
poultry	O
from	O
India	O
was	O
re-imposed	O
after	O
a	O
recent	O
outbreak	O
of	O
bird	O
flu	O
in	O
Orissa	O
,	O
India	O
.	O

China	O
-LRB-	O
LPAI	O
H7N9	O
-RRB-	O
Chinese	O
health	O
officials	O
confirmed	O
an	O
outbreak	O
of	O
H7N9	O
in	O
the	O
Anhui	O
province	O
on	O
April	O
29	O
.	O
The	O
victim	O
,	O
a	O
55-year-old	O
man	O
from	O
Lu'an	O
city	O
,	O
was	O
hospitalized	O
on	O
April	O
26	O
.	O
His	O
current	O
condition	O
is	O
unknown	O
at	O
this	O
time	O
.	O
This	O
most	O
recent	O
outbreak	O
brings	O
the	O
total	O
number	O
of	O
H7N9	O
cases	O
to	O
433	O
within	O
the	O
last	O
year	O
.	O

Canada	O
-LRB-	O
H7	O
-RRB-	O
.	O
The	O
Public	O
Health	O
Agency	O
of	O
Canada	O
reported	O
that	O
an	O
American	O
man	O
at	O
an	O
Edmonton	O
hospital	O
tested	O
positive	O
for	O
H7	O
bird	O
flu	O
virus	O
.	O
According	O
to	O
Canada	O
's	O
acting	O
chief	O
public	O
health	O
officer	O
,	O
the	O
man	O
is	O
not	O
currently	O
ill	O
from	O
the	O
flu	O
and	O
is	O
not	O
contagious	O
.	O
Dr.	O
Gregory	O
Taylor	O
says	O
that	O
the	O
event	O
is	O
a	O
reminder	O
that	O
viruses	O
like	O
the	O
new	O
H7N9	O
bird	O
flu	O
are	O
only	O
a	O
plane	O
ride	O
away	O
.	O
The	O
blood	O
test	O
that	O
was	O
used	O
to	O
diagnose	O
the	O
previous	O
infection	O
could	O
not	O
determine	O
the	O
neuraminadase	O
-LRB-	O
N	O
-RRB-	O
component	O
of	O
the	O
virus	O
,	O
but	O
the	O
specialist	O
who	O
treated	O
him	O
in	O
Edmonton	O
was	O
on	O
the	O
lookout	O
for	O
H7N9	O
bird	O
flu	O
.	O
In	O
China	O
,	O
132	O
people	O
have	O
been	O
infected	O
by	O
H7N9	O
bird	O
flu	O
this	O
spring	O
and	O
at	O
least	O
39	O
have	O
died	O
from	O
the	O
disease	O
.	O
The	O
patient	O
had	O
travelled	O
to	O
China	O
in	O
late	O
May	O
,	O
though	O
not	O
a	O
part	O
of	O
the	O
country	O
that	O
has	O
any	O
recorded	O
infections	O
with	O
H7N9	O
flu	O
.	O
He	O
had	O
also	O
travelled	O
to	O
Singapore	O
and	O
India	O
in	O
recent	O
weeks	O
.	O
The	O
patient	O
first	O
became	O
ill	O
in	O
India	O
and	O
spent	O
time	O
in	O
an	O
intensive	O
care	O
unit	O
there	O
,	O
though	O
it	O
is	O
not	O
known	O
what	O
illness	O
led	O
to	O
this	O
hospitalization	O
.	O
After	O
being	O
released	O
from	O
the	O
hospital	O
in	O
India	O
,	O
he	O
travelled	O
to	O
the	O
United	O
Arab	O
Emirates	O
and	O
boarded	O
a	O
flight	O
to	O
San	O
Francisco	O
.	O
He	O
became	O
ill	O
on	O
the	O
plane	O
and	O
lost	O
consciousness	O
,	O
perhaps	O
from	O
a	O
diabetic	O
coma	O
.	O
The	O
flight	O
was	O
diverted	O
to	O
Edmonton	O
where	O
quarantine	O
officers	O
determined	O
that	O
his	O
symptoms	O
did	O
not	O
indicate	O
active	O
influenza	O
.	O
Once	O
he	O
was	O
in	O
the	O
hospital	O
in	O
Edmonton	O
,	O
he	O
developed	O
pneumonia	O
and	O
doctors	O
ordered	O
a	O
battery	O
of	O
tests	O
.	O
These	O
tests	O
were	O
negative	O
for	O
active	O
viral	O
infection	O
,	O
but	O
turned	O
up	O
evidence	O
of	O
a	O
past	O
infection	O
with	O
H7	O
flu	O
.	O
The	O
Canadian	O
Public	O
Health	O
Agency	O
has	O
sent	O
samples	O
from	O
the	O
man	O
to	O
the	O
U.S.	O
Centers	O
for	O
Disease	O
Control	O
in	O
Atlanta	O
,	O
which	O
has	O
not	O
been	O
able	O
to	O
confirm	O
the	O
presence	O
of	O
the	O
antibody	O
to	O
H7	O
influenza	O
.	O
The	O
case	O
is	O
now	O
listed	O
as	O
a	O
``	O
suspect	O
positive	O
''	O
according	O
to	O
the	O
Canadian	O
Public	O
Health	O
Agency	O
as	O
both	O
organizations	O
investigate	O
this	O
case	O
further	O
.	O

UK	O
.	O
Pigs	O
on	O
a	O
commercial	O
farm	O
in	O
Northern	O
Ireland	O
came	O
down	O
with	O
pandemic	O
H1N1	O
-LRB-	O
2009	O
-RRB-	O
on	O
December	O
2	O
.	O
The	O
farm	O
holds	O
2,000	O
pigs	O
,	O
58	O
of	O
which	O
showed	O
clinical	O
signs	O
such	O
as	O
lethargy	O
and	O
loss	O
of	O
appetite	O
.	O
Tests	O
by	O
the	O
Veterinary	O
Sciences	O
Division	O
in	O
Stormont	O
and	O
the	O
Veterinary	O
Laboratories	O
Agency	O
in	O
Weybridge	O
confirmed	O
H1N1	O
.	O
The	O
disease	O
was	O
discovered	O
as	O
part	O
of	O
an	O
incidental	O
investigation	O
following	O
the	O
outbreak	O
of	O
another	O
disease	O
;	O
investigations	O
continue	O
.	O
The	O
origin	O
of	O
the	O
outbreak	O
is	O
unknown	O
.	O
One	O
sow	O
was	O
slaughtered	O
for	O
diagnostic	O
purposes	O
,	O
but	O
the	O
rest	O
of	O
the	O
animals	O
were	O
treated	O
with	O
antibiotics	O
and	O
have	O
recovered	O
fully	O
.	O

H5N1	O
in	O
Domestic	O
Animals	O
in	O
Afghanistan	O
:	O
Over	O
the	O
past	O
week	O
,	O
13	O
new	O
cases	O
of	O
bird	O
flu	O
have	O
been	O
detected	O
in	O
Afghanistan	O
,	O
bringing	O
the	O
number	O
of	O
confirmed	O
cases	O
in	O
the	O
country	O
to	O
17	O
for	O
2007	O
,	O
health	O
officials	O
said	O
.	O
Assadullah	O
Azhari	O
,	O
a	O
spokesman	O
for	O
the	O
United	O
Nations	O
Food	O
and	O
Agriculture	O
Organisation	O
in	O
Kabul	O
,	O
reported	O
that	O
9	O
dead	O
birds	O
were	O
diagnosed	O
with	O
the	O
virulent	O
H5N1	O
strain	O
in	O
5	O
districts	O
of	O
Nangarhar	O
and	O
Kunar	O
provinces	O
.	O
Four	O
other	O
cases	O
were	O
identified	O
in	O
backyard	O
poultry	O
in	O
the	O
capital	O
of	O
Kabul	O
.	O
In	O
an	O
effort	O
to	O
reduce	O
the	O
risks	O
of	O
the	O
virus	O
,	O
authorities	O
have	O
launched	O
a	O
massive	O
poultry	O
vaccination	O
campaign	O
in	O
the	O
capital	O
and	O
in	O
the	O
2	O
provinces	O
where	O
the	O
infectious	O
disease	O
has	O
been	O
confirmed	O
.	O
-LRB-	O
more	O
...	O
-RRB-	O

Avian	O
Influenza	O
in	O
Humans	O
in	O
China	O
-LRB-	O
H9N2	O
-RRB-	O
New	O
human	O
cases	O
of	O
H9N2	O
avian	O
influenza	O
virus	O
have	O
emerged	O
in	O
Jiangxi	O
province	O
and	O
Yunnan	O
province	O
.	O
The	O
patient	O
in	O
Jiangxi	O
,	O
a	O
4-year-old	O
girl	O
,	O
was	O
diagnosed	O
on	O
August	O
19	O
.	O
The	O
patient	O
in	O
Yunnan	O
,	O
a	O
10-month-old	O
boy	O
,	O
was	O
diagnosed	O
on	O
August	O
25	O
.	O
Both	O
children	O
have	O
recovered	O
,	O
it	O
is	O
unknown	O
how	O
they	O
contracted	O
the	O
disease	O
.	O

The	O
Netherlands	O
-LRB-	O
LPAI	O
H5	O
-RRB-	O
The	O
Ministry	O
of	O
Economic	O
Affairs	O
reports	O
a	O
case	O
of	O
low	O
pathogenic	O
H5	O
avian	O
influenza	O
virus	O
at	O
a	O
poultry	O
farm	O
in	O
Deurne	O
.	O
The	O
farm	O
houses	O
11,000	O
turkey	O
,	O
3,500	O
pheasants	O
,	O
and	O
2,000	O
ducks	O
.	O
According	O
to	O
European	O
guidelines	O
,	O
a	O
culling	O
operation	O
took	O
place	O
,	O
conducted	O
by	O
the	O
Dutch	O
Foods	O
and	O
Goods	O
Authority	O
.	O
In	O
addition	O
to	O
culling	O
,	O
control	O
measures	O
include	O
zoning	O
,	O
surveillance	O
,	O
and	O
a	O
ban	O
on	O
the	O
transport	O
of	O
poultry	O
and	O
poultry	O
by-products	O
.	O
The	O
cause	O
of	O
this	O
outbreak	O
was	O
not	O
reported	O
.	O
The	O
neuraminidase	O
subtype	O
was	O
not	O
determined	O
at	O
the	O
time	O
of	O
the	O
report	O
to	O
OIE	O
.	O

Nigeria	O
-LRB-	O
HPAI	O
-RRB-	O
Kano	O
State	O
,	O
northern	O
Nigeria	O
,	O
continues	O
to	O
be	O
affected	O
by	O
avian	O
influenza	O
.	O
A	O
recent	O
report	O
described	O
culling	O
9,000	O
birds	O
at	O
two	O
affected	O
poultry	O
farms	O
-LRB-	O
depopulating	O
both	O
farms	O
-RRB-	O
.	O
Further	O
details	O
about	O
the	O
outbreaks	O
themselves	O
were	O
not	O
provided	O
.	O
Surveillance	O
and	O
disinfection	O
is	O
being	O
conducted	O
at	O
nearby	O
farms	O
,	O
and	O
an	O
educational	O
campaign	O
is	O
underway	O
to	O
help	O
farmers	O
prevent	O
further	O
spread	O
of	O
the	O
disease	O
.	O
These	O
outbreaks	O
have	O
not	O
been	O
reported	O
to	O
the	O
World	O
Organization	O
for	O
Animal	O
Health	O
-LRB-	O
OIE	O
-RRB-	O
.	O

H5N1	O
in	O
Poultry	O
in	O
Bhutan	O
An	O
outbreak	O
of	O
H5N1	O
bird	O
flu	O
on	O
a	O
backyard	O
poultry	O
farm	O
in	O
Chukha	O
district	O
began	O
on	O
January	O
8	O
and	O
was	O
reported	O
to	O
OIE	O
on	O
March	O
