piglets	Host_organism
began	O
December	Date
22	Date
on	O
a	O
commercial	O
farm	O
in	O
Norfolk	Location
,	Location
England	Location
.	O
1,124	O
out	O
of	O
2,004	O
animals	O
on	O
the	O
farm	O
were	O
infected	O
.	O
The	O
infected	O
piglets	Host_organism
were	O
coughing	O
but	O
not	O
lethargic	O
.	O
Most	O
of	O
them	O
recovered	O
fully	O
but	O
3	O
were	O
slaughtered	O
for	O
diagnostic	O
purposes	O
.	O
The	O
Veterinary	O
Laboratories	O
Agency	O
is	O
conducting	O
an	O
epidemiological	O
investigation	O
.	O
The	O
farm	O
has	O
instituted	O
voluntary	O
movement	O
controls	O
.	O

China	Location
-LRB-	O
HPAI	O
H5N6	Influenza
-RRB-	O
The	O
World	O
Organisation	O
for	O
Animal	O
Health	O
-LRB-	O
OIE	O
-RRB-	O
reports	O
a	O
case	O
of	O
highly	O
pathogenic	O
H5N6	Influenza
avian	Influenza
influenza	Influenza
virus	Influenza
at	O
a	O
farm	O
in	O
Jiangxi	Location
Province	O
.	O
This	O
diagnosis	O
was	O
confirmed	O
after	O
samples	O
were	O
tested	O
by	O
the	O
Harbin	O
Veterinary	O
Research	O
Institute	O
.	O
A	O
total	O
of	O
14,705	O
birds	Host_organism
died	O
of	O
the	O
virus	O
,	O
and	O
the	O
remaining	O
19,528	O
were	O
culled	O
to	O
prevent	O
further	O
spread	O
.	O
Additional	O
control	O
measures	O
include	O
:	O
movement	O
control	O
;	O
screening	O
;	O
disinfection	O
;	O
modified	O
stamping	O
out	O
;	O
and	O
zoning	O
.	O
The	O
source	O
of	O
this	O
outbreak	O
is	O
unknown	O
.	O

H5N1	Influenza
in	O
Poultry	Host_organism
in	O
Cambodia	Location
An	O
outbreak	O
of	O
H5N1	Influenza
in	O
some	O
backyard	O
poultry	Host_organism
in	O
a	O
village	O
in	O
Kang	Location
Cham	Location
province	O
began	O
on	O
December	Date
16	Date
.	O
The	O
village	O
has	O
a	O
total	O
of	O
1,012	O
chickens	Host_organism
and	O
204	O
ducks	Host_organism
.	O
143	O
birds	Host_organism
died	O
from	O
the	O
disease	O
and	O
another	O
875	O
were	O
culled	O
to	O
prevent	O
the	O
spread	O
of	O
the	O
virus	Influenza
.	O
Other	O
preventative	O
measures	O
have	O
been	O
enacted	O
,	O
such	O
as	O
movement	O
control	O
within	O
the	O
country	O
,	O
disinfection	O
of	O
affected	O
premises	O
,	O
and	O
modified	O
stamping	O
out	O
.	O
Tests	O
at	O
the	O
Pasteur	O
Institute	O
in	O
Cambodia	Location
and	O
the	O
National	O
Veterinary	O
Research	O
Institute	O
confirmed	O
H5N1	Influenza
bird	Influenza
flu	Influenza
.	O

Vietnam	Location
-LRB-	O
HPAI	O
H5N1	Influenza
-RRB-	O
The	O
World	O
Health	O
Organisation	O
for	O
Animal	O
Health	O
-LRB-	O
OIE	O
-RRB-	O
reports	O
new	O
cases	O
of	O
highly	O
pathogenic	O
H5N1	Influenza
avian	Influenza
influenza	Influenza
virus	Influenza
in	O
Nghe	Location
An	Location
Provence	O
.	O
Cases	O
were	O
reported	O
by	O
the	O
Ministry	O
of	O
Agriculture	O
and	O
Rural	O
Development	O
.	O
A	O
total	O
of	O
94	O
backyard	Host_organism
birds	Host_organism
died	O
from	O
infection	O
and	O
506	O
were	O
destroyed	O
.	O
Additional	O
control	O
measures	O
implemented	O
included	O
surveillance	O
within	O
a	O
containment	O
or	O
protection	O
zone	O
and	O
stamping	O
out	O
procedures	O
.	O
The	O
source	O
of	O
this	O
outbreak	O
is	O
unknown	O
.	O

China	Location
-LRB-	O
HPAI	O
H5N6	Influenza
-RRB-	O
The	O
World	O
Organisation	O
for	O
Animal	O
Health	O
-LRB-	O
OIE	O
-RRB-	O
reports	O
an	O
additional	O
case	O
of	O
highly	O
pathogenic	O
H5N6	Influenza
avian	Influenza
influenza	Influenza
virus	Influenza
in	O
a	O
peacock	O
farm	O
in	O
the	O
Hunan	Location
province	O
.	O
This	O
diagnosis	O
was	O
confirmed	O
after	O
tests	O
at	O
the	O
Harbin	O
Veterinary	O
Research	O
Institute	O
came	O
back	O
positive	O
.	O
A	O
total	O
of	O
381	O
birds	Host_organism
died	O
from	O
the	O
disease	O
,	O
and	O
the	O
remaining	O
5433	O
were	O
culled	O
to	O
prevent	O
further	O
spread	O
of	O
the	O
disease	O
.	O
In	O
addition	O
to	O
culling	O
,	O
the	O
following	O
measures	O
were	O
taken	O
:	O
movement	O
control	O
;	O
screening	O
;	O
disinfection	O
;	O
stamping	O
out	O
;	O
and	O
zoning	O
.	O
The	O
source	O
of	O
the	O
outbreak	O
is	O
unknown	O
.	O

China	Location
-LRB-	O
LPAI	O
H7N9	Influenza
-RRB-	O
The	O
Centre	O
for	O
Health	O
Protection	O
-LRB-	O
CHP	O
-RRB-	O
reports	O
that	O
eight	O
additional	O
human	Host_organism
cases	O
of	O
H7N9	Influenza
avian	Influenza
influenza	Influenza
have	O
occurred	O
with	O
onset	O
of	O
symptoms	O
between	O
November	Date
24	Date
,	Date
2015	Date
and	O
December	Date
24	Date
,	Date
2015	Date
.	O
Six	O
of	O
the	O
cases	O
are	O
from	O
Zhejiang	Location
province	O
including	O
a	O
65	Host_organism
year-old	Host_organism
male	Host_organism
,	O
53	Host_organism
year-old	Host_organism
male	Host_organism
,	O
58	Host_organism
year-old	Host_organism
female	Host_organism
,	O
and	O
29	Host_organism
year-old	Host_organism
female	Host_organism
all	O
in	O
critical	O
condition	O
.	O
Also	O
in	O
Zhejiang	Location
province	O
a	O
51	Host_organism
year-old	Host_organism
female	Host_organism
died	O
on	O
December	Date
25	Date
,	Date
2015	Date
and	O
a	O
77	Host_organism
year-old	Host_organism
male	Host_organism
died	O
on	O
December	Date
11	Date
,	Date
2015	Date
.	O
In	O
Jiangsu	Location
province	O
,	O
cases	O
of	O
H7N9	Influenza
avian	Influenza
influenza	Influenza
were	O
reported	O
in	O
a	O
41	Host_organism
year-old	Host_organism
female	Host_organism
who	O
remains	O
in	O
serious	O
condition	O
and	O
a	O
52	Host_organism
year-old	Host_organism
female	Host_organism
who	O
remains	O
in	O
critical	O
condition	O
.	O
At	O
the	O
time	O
of	O
this	O
report	O
,	O
678	O
cases	O
of	O
H7N9	Influenza
had	O
been	O
reported	O
in	O
China	Location
since	O
2013	Date
.	O
A	O
patient	Host_organism
died	O
of	O
H7N9	Influenza
avian	Influenza
influenza	Influenza
on	O
January	Date
8	Date
in	O
Shaoxing	Location
City	Location
,	Location
Zhejiang	Location
Province	Location
according	O
to	O
local	O
health	O
authorities	O
.	O
No	O
additional	O
information	O
about	O
the	O
patient	O
is	O
known	O
.	O
In	O
a	O
statement	O
on	O
January	Date
11	Date
,	O
the	O
Centre	O
for	O
Health	O
Protection	O
-LRB-	O
CHP	O
-RRB-	O
reports	O
there	O
are	O
two	O
new	O
cases	O
of	O
H7N9	Influenza
avian	Influenza
influenza	Influenza
both	O
thought	O
to	O
have	O
occurred	O
in	O
the	O
Zhejiang	Location
province	O
city	O
of	O
Ningbo	Location
.	O
No	O
additional	O
information	O
was	O
provided	O
by	O
Mainland	O
authorities	O
.	O
According	O
to	O
FluTrackers	O
,	O
705	O
cases	O
of	O
H7N9	Influenza
cases	O
have	O
been	O
reported	O
globally	O
.	O

Vietnam	Location
-LRB-	O
HPAI	O
H5N6	Influenza
-RRB-	O
The	O
World	O
Organisation	O
for	O
Animal	O
Health	O
-LRB-	O
OIE	O
-RRB-	O
has	O
reported	O
two	O
cases	O
of	O
highly	O
pathogenic	O
H5N6	Influenza
avian	Influenza
influenza	Influenza
in	O
Vietnam	Location
.	O
The	O
first	O
outbreak	O
began	O
on	O
January	Date
5	Date
in	O
the	O
Quang	Location
Ngai	Location
province	O
where	O
454	O
birds	Host_organism
were	O
found	O
dead	O
and	O
546	O
were	O
destroyed	O
.	O
The	O
second	O
outbreak	O
occurred	O
in	O
the	O
Kon	Location
Tum	Location
province	O
on	O
January	Date
6	Date
.	O
Local	O
authorities	O
tested	O
samples	O
from	O
550	O
dead	O
chickens	Host_organism
and	O
440	O
dead	O
geese	Host_organism
and	O
burned	O
the	O
carcasses	O
of	O
all	O
infected	O
birds	Host_organism
.	O
Other	O
control	O
measures	O
include	O
stamping	O
out	O
,	O
disinfection	O
,	O
and	O
surveillance	O
within	O
and	O
outside	O
the	O
containment	O
zone	O
.	O
The	O
source	O
of	O
the	O
outbreak	O
is	O
unknown	O
.	O
Avian	O
Influenza	O
in	O
Humans	O

Nigeria	Location
-LRB-	O
HPAI	O
H5N1	Influenza
-RRB-	O
The	O
World	O
Organisation	O
for	O
Animal	O
Health	O
-LRB-	O
OIE	O
-RRB-	O
reports	O
additional	O
cases	O
of	O
highly	O
pathogenic	O
H5N1	Influenza
avian	Influenza
influenza	Influenza
viruses	Influenza
in	O
poultry	O
farms	O
in	O
the	O
Edo	Location
,	O
Lagos	Location
,	O
and	O
Kaduna	Location
states	O
.	O
Confirmation	O
took	O
place	O
after	O
tests	O
run	O
by	O
the	O
National	O
Veterinary	O
Research	O
Institute	O
Vom	O
came	O
back	O
positive	O
.	O
A	O
total	O
of	O
3580	O
birds	Host_organism
died	O
,	O
the	O
remaining	O
8870	O
were	O
culled	O
to	O
prevent	O
further	O
spread	O
of	O
the	O
disease	O
.	O
All	O
three	O
states	O
have	O
implemented	O
the	O
following	O
control	O
measures	O
:	O
movement	O
control	O
;	O
quarantine	O
;	O
disposal	O
and	O
destruction	O
of	O
animal	O
products	O
,	O
carcasses	O
,	O
by-products	O
and	O
waste	O
;	O
modified	O
stamping	O
out	O
;	O
and	O
prohibition	O
of	O
vaccination	O
.	O
Lagos	Location
and	O
Edo	Location
have	O
also	O
utilized	O
surveillance	O
and	O
disinfection	O
to	O
regulate	O
the	O
spread	O
of	O
the	O
virus	O
.	O
The	O
causes	O
of	O
these	O
outbreaks	O
are	O
unknown	O
,	O
although	O
poor	O
biosecurity	O
was	O
noted	O
at	O
the	O
Kaduna	O
farm	O
,	O
and	O
movement	O
control	O
mandates	O
in	O
the	O
Lagos	Location
and	O
Edo	Location
states	O
have	O
not	O
been	O
properly	O
enforced	O
.	O

H5N1	Influenza
in	O
Poultry	Host_organism
in	O
Indonesia	Location
The	O
local	O
husbandry	O
and	O
fishery	O
administration	O
of	O
East	Location
Jakarta	Location
has	O
culled	O
524	O
chickens	Host_organism
,	O
345	O
ducks	Host_organism
,	O
and	O
440	O
pigeons	Host_organism
to	O
prevent	O
the	O
spread	O
of	O
bird	Influenza
flu	Influenza
.	O
In	O
addition	O
to	O
culling	O
the	O
birds	Host_organism
,	O
officers	O
dismantle	O
and	O
burn	O
poultry	O
cages	O
that	O
are	O
within	O
25	O
meters	O
-LRB-	O
82	O
feet	O
-RRB-	O
of	O
residential	O
areas	O
in	O
accordance	O
with	O
a	O
bylaw	O
that	O
prohibits	O
raising	O
poultry	Host_organism
near	O
residences	O
.	O
Officers	O
also	O
cull	O
birds	Host_organism
that	O
are	O
roaming	O
in	O
residential	O
areas	O
.	O
On	O
July	Date
27	Date
and	Date
28	Date
,	O
thousands	O
of	O
chickens	Host_organism
died	O
suddenly	O
from	O
H5N1	Influenza
bird	Influenza
flu	Influenza
in	O
two	O
villages	O
in	O
South	Location
Sulawesi	Location
province	O
.	O
The	O
Livestock	O
Service	O
immediately	O
culled	O
all	O
of	O
the	O
surviving	O
chickens	Host_organism
,	O
disinfected	O
the	O
area	O
,	O
and	O
restricted	O
the	O
traffic	O
of	O
livestock	Host_organism
and	O
livestock	O
products	O
in	O
the	O
area	O
to	O
prevent	O
the	O
spread	O
of	O
the	O
disease	O
.	O
They	O
also	O
supplied	O
masks	O
,	O
protective	O
clothing	O
,	O
disinfectant	O
and	O
veterinarians	O
to	O
the	O
locations	O
.	O
People	O
were	O
asked	O
to	O
report	O
any	O
sudden	O
death	O
in	O
birds	Host_organism
to	O
bird	O
flu	O
centers	O
that	O
have	O
been	O
built	O
in	O
each	O
sub-district	O
.	O
In	O
Lampung	Location
province	O
,	O
about	O
25	O
chickens	Host_organism
that	O
had	O
died	O
suddenly	O
tested	O
positive	O
for	O
H5N1	Influenza
bird	Influenza
flu	Influenza
.	O
The	O
head	O
of	O
the	O
livestock	O
division	O
of	O
the	O
Agriculture	O
and	O
Livestock	O
Service	O
of	O
Kabupaten	O
Pesawaran	O
,	O
Emi	O
Yeni	O
Erniati	O
,	O
said	O
that	O
Livestock	O
Services	O
and	O
Participatory	O
Disease	O
Surveillance	O
and	O
Response	O
-LRB-	O
PDSR	O
-RRB-	O
had	O
taken	O
care	O
of	O
this	O
incident	O
.	O
People	O
had	O
been	O
disposing	O
of	O
dead	O
chickens	Host_organism
in	O
rivers	O
,	O
but	O
during	O
flooding	O
the	O
carcasses	O
flowed	O
back	O
to	O
the	O
residences	O
and	O
spread	O
the	O
disease	O
.	O
Nevertheless	O
,	O
the	O
number	O
of	O
bird	Influenza
flu	Influenza
cases	O
in	O
the	O
area	O
has	O
decreased	O
since	O
last	O
month	O
.	O

H5N1	Influenza
in	O
Wild	O
birds	Host_organism
in	O
Hong	Location
Kong	Location
According	O
to	O
the	O
Agriculture	O
,	O
Fisheries	O
,	O
and	O
Conservation	O
Department	O
,	O
H5N1	Influenza
has	O
been	O
identified	O
from	O
the	O
carcass	O
of	O
an	O
oriental	Host_organism
magpie	Host_organism
robin	Host_organism
found	O
on	O
December	Date
29	Date
.	O
There	O
are	O
no	O
commercial	O
chicken	O
farms	O
within	O
a	O
three-kilometer	O
radius	O
of	O
the	O
location	O
where	O
the	O
bird	Host_organism
was	O
found	O
.	O
A	O
total	O
of	O
16	O
wild	O
birds	Host_organism
have	O
tested	O
positive	O
for	O
bird	Influenza
flu	Influenza
in	O
Hong	Location
Kong	Location
in	O
2009	Date
.	O

Indonesia	Location
-LRB-	O
HPAI	O
H5N1	Influenza
-RRB-	O
The	O
Animal	O
Husbandry	O
Department	O
of	O
East	O
Java	O
Province	O
has	O
reported	O
2	O
new	O
cases	O
of	O
highly	O
pathogenic	O
H5N1	Influenza
avian	Influenza
influenza	Influenza
virus	Influenza
at	O
poultry	O
farms	O
in	O
Banyuwangi	Location
and	O
Lamongan	Location
.	O
The	O
virus	O
causes	O
the	O
deaths	O
of	O
over	O
6,000	O
birds	Host_organism
,	O
which	O
were	O
not	O
reported	O
until	O
a	O
week	O
later	O
.	O
Control	O
measures	O
implemented	O
include	O
disinfection	O
and	O
official	O
disposal	O
of	O
animal	O
carcasses	O
and	O
by-products	O
.	O
They	O
government	O
does	O
not	O
compensate	O
farmers	O
for	O
losses	O
caused	O
by	O
the	O
virus	O
but	O
will	O
provide	O
free	O
vaccines	O
.	O
The	O
cause	O
of	O
this	O
outbreak	O
is	O
unknown	O
.	O

South	Location
Korea	Location
.	O
Pandemic	O
H1N1	Influenza
-LRB-	Influenza
2009	Influenza
-RRB-	Influenza
virus	Influenza
has	O
been	O
detected	O
on	O
another	O
farm	O
in	O
Kyongsang-Namdo	Location
province	O
on	O
December	Date
31	Date
.	O
Seventeen	O
of	O
the	O
2,000	O
pigs	Host_organism
on	O
the	O
farm	O
tested	O
positive	O
for	O
the	O
disease	O
.	O
The	O
source	O
of	O
the	O
outbreak	O
is	O
unknown	O
,	O
but	O
the	O
movement	O
of	O
animals	O
on	O
the	O
farm	O
has	O
been	O
restricted	O
and	O
the	O
premises	O
have	O
been	O
disinfected	O
to	O
prevent	O
the	O
spread	O
of	O
the	O
virus	O
.	O
Between	O
December	Date
14	Date
and	O
18	O
,	O
15	O
outbreaks	O
of	O
pandemic	O
H1N1	Influenza
-LRB-	Influenza
2009	Influenza
-RRB-	Influenza
virus	Influenza
began	O
on	O
South	O
Korean	O
farms	O
;	O
9	O
in	O
Kyonsang-Bukdo	Location
province	O
,	O
2	O
in	O
Kyonggi-Do	Location
province	O
,	O
2	O
in	O
Cholla-Namdo	Location
,	O
1	O
in	O
Cheju-Do	Location
province	O
,	O
and	O
1	O
in	O
Kyonsang-Namdo	Location
province	O
;	O
totaling	O
241	O
confirmed	O
cases	O
out	O
of	O
23,691	O
pigs	Host_organism
on	O
these	O
farms	O
.	O
The	O
Ministry	O
for	O
Food	O
,	O
Agriculture	O
,	O
Forestry	O
and	O
Fisheries	O
discovered	O
the	O
outbreaks	O
during	O
routine	O
monitoring	O
and	O
the	O
National	O
Veterinary	O
Research	O
Quarantine	O
Service	O
confirmed	O
the	O
disease	O
.	O
Pigs	Host_organism
on	O
the	O
farms	O
have	O
been	O
put	O
under	O
movement	O
restrictions	O
for	O
three	O
weeks	O
.	O

France	Location
-LRB-	O
HPAI	O
H5N9	Influenza
-RRB-	O
The	O
World	O
Organisation	O
for	O
Animal	O
Health	O
-LRB-	O
OIE	O
-RRB-	O
has	O
reported	O
2	O
cases	O
of	O
highly	O
pathogenic	O
H5N9	Influenza
avian	Influenza
influenza	Influenza
virus	Influenza
at	O
farms	O
in	O
the	O
Landes	Location
Department	O
.	O
Samples	O
were	O
tested	O
by	O
the	O
National	O
Reference	O
Laboratory	O
for	O
Avian	O
Influenza	O
and	O
Newcastle	O
Disease	O
,	O
ANSES	O
,	O
as	O
part	O
of	O
programmed	O
surveillance	O
.	O
All	O
16,920	O
birds	Host_organism
were	O
culled	O
to	O
prevent	O
the	O
virus	O
spreading	O
further	O
.	O
Measures	O
implemented	O
in	O
addition	O
to	O
culling	O
are	O
movement	O
control	O
,	O
screening	O
,	O
disinfection	O
,	O
traceability	O
,	O
stamping	O
out	O
,	O
surveillance	O
,	O
and	O
official	O
disposal	O
of	O
carcasses	O
,	O
by-products	O
,	O
and	O
waste	O
.	O
The	O
source	O
of	O
these	O
outbreaks	O
is	O
unknown	O
.	O
A	O
total	O
of	O
31	O
outbreaks	O
have	O
been	O
reported	O
in	O
Landes	Location
since	O
the	O
HPAI	O
outbreaks	O
began	O
in	O
2015	Date
.	O
This	O
is	O
the	O
23rd	O
HPAI	O
H5N9	Influenza
outbreak	O
in	O
France	Location
.	O

Russia	Location
.	O
On	O
a	O
farm	O
in	O
the	O
Chuvashskaya	Location
province	O
,	O
the	O
Federal	O
Centre	O
for	O
Animal	O
Health	O
confirmed	O
45	O
cases	O
of	O
pandemic	O
H1N1	Influenza
-LRB-	Influenza
2009	Influenza
-RRB-	Influenza
virus	Influenza
.	O
The	O
outbreak	O
was	O
confirmed	O
on	O
December	Date
3	Date
,	O
but	O
probably	O
began	O
on	O
November	Date
10	Date
.	O
The	O
farm	O
holds	O
10,625	O
pigs	Host_organism
,	O
but	O
the	O
cases	O
were	O
isolated	O
to	O
one	O
building	O
holding	O
1,800	O
pigs	Host_organism
.	O
The	O
pigs	Host_organism
are	O
thought	O
to	O
have	O
contracted	O
the	O
disease	O
through	O
contact	O
with	O
infected	O
personnel	O
.	O
A	O
ban	O
has	O
been	O
placed	O
on	O
the	O
trade	O
of	O
live	O
pigs	Host_organism
or	O
swine	O
products	O
from	O
the	O
farm	O
unless	O
they	O
have	O
undergone	O
thermal	O
treatment	O
.	O
The	O
farm	O
has	O
also	O
implemented	O
regular	O
aerosol	O
disinfection	O
.	O

China	Location
-LRB-	O
H9N2	Influenza
-RRB-	O
In	O
February	Date
,	O
a	O
human	Host_organism
case	O
of	O
H9N2	Influenza
avian	Influenza
influenza	Influenza
virus	Influenza
occurred	O
in	O
the	O
city	O
of	O
Chengdu	Location
.	O
The	O
patient	Host_organism
,	O
a	O
53-year-old	O
female	O
,	O
was	O
admitted	O
to	O
Chengdu	O
Public	O
Health	O
Clinical	O
Medical	O
Center	O
on	O
February	Date
15	Date
,	O
and	O
died	O
on	O
February	Date
19	Date
.	O
The	O
patient	Host_organism
had	O
no	O
history	O
of	O
contact	O
with	O
live	O
poultry	O
.	O

France	Location
-LRB-	O
HPAI	O
H5N1	Influenza
,	O
H5N2	Influenza
,	O
H5N9	Influenza
-RRB-	O
The	O
World	O
Organisation	O
for	O
Animal	O
Health	O
-LRB-	O
OIE	O
-RRB-	O
has	O
reported	O
additional	O
cases	O
of	O
highly	O
pathogenic	O
avian	Influenza
influenza	Influenza
viruses	Influenza
in	O
France	Location
.	O
The	O
National	O
Reference	O
Laboratory	O
for	O
Avian	O
Influenza	O
and	O
Newcastle	O
Disease	O
confirmed	O
the	O
presence	O
of	O
H5N2	Influenza
on	O
a	O
duck	O
farm	O
in	O
the	O
Landes	Location
department	O
;	O
25	O
H5N9	Influenza
related	O
deaths	O
among	O
ducks	Host_organism
on	O
a	O
farm	O
in	O
the	O
Pyrénées-Atlantiques	Location
department	O
-LRB-	O
the	O
remaining	O
475	O
birds	Host_organism
were	O
culled	O
to	O
prevent	O
further	O
spread	O
of	O
the	O
disease	O
-RRB-	O
;	O
and	O
the	O
presence	O
of	O
H5N1	Influenza
among	O
ducks	Host_organism
on	O
a	O
farm	O
in	O
the	O
Dordogne	Location
department	O
.	O
In	O
order	O
to	O
control	O
spread	O
of	O
these	O
diseases	O
,	O
the	O
following	O
measures	O
were	O
utilized	O
by	O
all	O
three	O
departments	O
:	O
movement	O
control	O
;	O
screening	O
;	O
disinfection	O
;	O
traceability	O
;	O
surveillance	O
;	O
stamping	O
out	O
;	O
disposal	O
of	O
carcasses	O
,	O
by-products	O
and	O
waste	O
;	O
zoning	O
;	O
and	O
prohibition	O
of	O
vaccination	O
.	O
The	O
Dordogne	Location
department	O
also	O
plans	O
to	O
control	O
wildlife	O
reservoirs	O
,	O
and	O
all	O
have	O
implemented	O
protection	O
and	O
surveillance	O
zones	O
.	O
The	O
sources	O
of	O
these	O
outbreaks	O
are	O
unknown	O
.	O
On	O
top	O
of	O
the	O
above	O
cases	O
confirmed	O
by	O
the	O
OIE	O
,	O
the	O
Ministry	O
of	O
Agriculture	O
has	O
report	O
that	O
the	O
number	O
of	O
cases	O
of	O
highly	O
pathogenic	O
avian	Influenza
influenza	Influenza
virus	Influenza
in	O
France	Location
have	O
doubled	O
in	O
the	O
last	Date
two	Date
days	Date
to	O
thirty	O
.	O
The	O
new	O
cases	O
have	O
occurred	O
in	O
the	O
same	O
four	O
